Order Date,Order Time,Restaurant ID,Order ID,Quantities Ordered,Cancellation Mode,Reason of Rejection
2023-07-04,1:33:18 PM,1145,290193488,1,Order cancelled through app,Customer Refusal
2023-07-04,2:07:55 PM,1145,290239510,1,Order cancelled through app,Customer Refusal
2023-07-04,2:08:09 PM,1302,290239760,2,Order cancelled through app,Customer Refusal
2023-07-04,2:13:04 PM,1302,290244878,1,Order cancelled through app,Customer Refusal
2023-07-04,2:15:53 PM,1200,290247536,1,Order cancelled through app,Customer Refusal
2023-07-04,2:18:46 PM,1180,290250038,1,Cancelled by Restaurant,Customer Refusal
2023-07-04,2:16:58 PM,1302,290248524,1,Order cancelled through app,Customer Refusal
2023-07-04,2:22:14 PM,1117,290252719,1,Order cancelled through app,Customer Refusal
2023-07-04,2:23:33 PM,1117,290253700,1,Order cancelled through app,Customer Refusal
2023-07-04,2:27:34 PM,1302,290256544,2,Order cancelled through app,Customer Refusal
2023-07-04,2:43:36 PM,1212,290265709,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,2:47:37 PM,1135,290267600,6,Cancelled by Restaurant,Customer Refusal
2023-07-04,2:51:53 PM,1129,290269508,1,Order cancelled through app,Customer Refusal
2023-07-04,2:55:39 PM,1307,290271047,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,3:12:44 PM,1200,290277096,1,Order cancelled through app,Customer Refusal
2023-07-04,3:11:10 PM,1084,290276573,1,Order cancelled through app,Customer Refusal
2023-07-04,3:43:12 PM,1129,290286992,1,Order cancelled through app,Customer Refusal
2023-07-04,4:02:01 PM,1135,290293762,1,Cancelled by Restaurant,Closed Premises
2023-07-04,4:12:10 PM,1302,290299014,1,Order cancelled through app,Customer Refusal
2023-07-04,4:16:59 PM,1094,290301547,1,Order cancelled through app,Customer Refusal
2023-07-04,4:20:24 PM,1200,290303480,1,Order cancelled through app,Customer Refusal
2023-07-04,4:24:54 PM,1200,290305926,1,Order cancelled through app,Customer Refusal
2023-07-04,4:36:45 PM,1129,290312568,1,Order cancelled through app,Customer Refusal
2023-07-04,4:44:17 PM,1002,290317410,3,Order cancelled through app,Customer Refusal
2023-07-04,4:44:02 PM,1074,290317227,6,Order cancelled through app,Customer Refusal
2023-07-04,4:47:09 PM,1129,290319251,2,Cancelled by Restaurant,Customer Refusal
2023-07-04,1:04:39 PM,1284,290142616,1,Order cancelled through app,Customer Refusal
2023-07-04,4:53:04 PM,1302,290322881,1,Order cancelled through app,Customer Refusal
2023-07-04,4:55:27 PM,1145,290324267,1,Order cancelled through app,Customer Refusal
2023-07-04,5:08:20 PM,1282,290332229,1,Order cancelled through app,Customer Refusal
2023-07-04,4:33:49 PM,1074,290310850,3,Order cancelled through app,Customer Refusal
2023-07-04,5:19:59 PM,1091,290339694,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,5:18:28 PM,1094,290338717,1,Order cancelled through app,Customer Refusal
2023-07-04,5:29:56 PM,1006,290345648,1,Order cancelled through app,Customer Refusal
2023-07-04,5:47:12 PM,1411,290355478,10,Cancelled by Restaurant,Closed Premises
2023-07-04,5:56:47 PM,1200,290360434,1,Order cancelled through app,Customer Refusal
2023-07-04,5:57:30 PM,1200,290360761,1,Order cancelled through app,Customer Refusal
2023-07-04,2:45:40 PM,1006,290266685,1,Order cancelled through app,Customer Refusal
2023-07-04,12:38:08 PM,1002,290109639,1,Cancelled by Restaurant,Customer Refusal
2023-07-04,6:03:48 PM,1006,290363581,3,Order cancelled through app,Customer Refusal
2023-07-04,6:05:26 PM,1145,290364283,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,6:07:09 PM,1094,290365007,1,Order cancelled through app,Customer Refusal
2023-07-04,6:07:39 PM,1302,290365207,1,Order cancelled through app,Customer Refusal
2023-07-04,6:15:24 PM,1007,290368404,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,6:18:53 PM,1074,290369825,5,Order cancelled through app,Customer Refusal
2023-07-04,6:31:53 PM,1094,290374455,1,Order cancelled through app,Customer Refusal
2023-07-04,6:34:16 PM,1002,290375190,1,Order cancelled through app,Customer Refusal
2023-07-04,6:33:02 PM,1124,290374803,1,Order cancelled through app,Customer Refusal
2023-07-04,6:47:13 PM,1135,290379063,2,Cancelled by Restaurant,Item Unavailable
2023-07-04,6:56:22 PM,1145,290381484,1,Order cancelled through app,Customer Refusal
2023-07-04,7:02:15 PM,1129,290383319,2,Order cancelled through app,Customer Refusal
2023-07-04,7:16:12 PM,1074,290388911,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,7:31:07 PM,1212,290392083,1,Cancelled by Restaurant,Stock Shortage
2023-07-04,7:32:42 PM,1094,290392374,1,Order cancelled through app,Customer Refusal
2023-07-04,7:39:29 PM,1074,290393765,1,Order cancelled through app,Customer Refusal
2023-07-04,7:40:16 PM,1091,290393948,1,Cancelled by Restaurant,Item Unavailable
2023-07-04,7:41:40 PM,1002,290394285,1,Order cancelled through app,Customer Refusal
2023-07-04,7:47:21 PM,1200,290395552,1,Order cancelled through app,Customer Refusal
2023-07-04,7:57:19 PM,1002,290397440,2,Cancelled by Restaurant,Stock Shortage
2023-07-04,8:36:01 PM,1129,290405037,5,Order cancelled through app,Customer Refusal
2023-07-04,9:00:00 PM,1145,290409784,1,Order cancelled through app,Customer Refusal
2023-07-04,2:43:44 PM,1006,290265771,1,Order cancelled through app,Customer Refusal
2023-07-04,9:15:01 PM,1302,290412586,2,Order cancelled through app,Customer Refusal
2023-07-04,9:07:43 PM,1303,290411185,1,Cancelled by Restaurant,Customer Refusal
2023-07-04,9:31:25 PM,1145,290415086,1,Order cancelled through app,Customer Refusal
2023-07-04,9:26:34 PM,1117,290414451,3,Order cancelled through app,Customer Refusal
2023-07-04,5:12:46 PM,1135,290335158,2,Cancelled by Restaurant,Stock Shortage
2023-07-05,12:39:52 AM,1200,290433132,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,6:06:32 AM,1200,290441822,1,Order cancelled through app,Customer Refusal
2023-07-05,6:51:32 AM,1200,290443687,1,Order cancelled through app,Customer Refusal
2023-07-05,8:13:36 AM,1002,290449998,1,Order cancelled through app,Customer Refusal
2023-07-05,8:14:55 AM,1135,290450314,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,8:25:32 AM,1117,290453061,2,Order cancelled through app,Customer Refusal
2023-07-05,8:37:03 AM,1284,290456808,1,Order cancelled through app,Customer Refusal
2023-07-05,8:32:26 AM,1084,290455170,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,8:41:16 AM,1308,290458374,1,Order cancelled through app,Customer Refusal
2023-07-05,9:03:10 AM,1284,290467224,2,Order cancelled through app,Customer Refusal
2023-07-05,9:12:02 AM,1200,290471444,1,Order cancelled through app,Customer Refusal
2023-07-05,9:16:54 AM,1129,290473737,2,Cancelled by Restaurant,Customer Refusal
2023-07-05,9:39:10 AM,1002,290484829,1,Order cancelled through app,Customer Refusal
2023-07-05,9:46:36 AM,1002,290488693,1,Order cancelled through app,Customer Refusal
2023-07-05,9:48:21 AM,1135,290489572,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,9:42:37 AM,1106,290486593,1,Cancelled by Restaurant,High Demand at the Restaurant
2023-07-05,9:59:07 AM,1117,290494769,1,Order cancelled through app,Customer Refusal
2023-07-05,10:22:05 AM,1129,290504491,2,Order cancelled through app,Customer Refusal
2023-07-05,10:26:13 AM,1302,290506093,2,Order cancelled through app,Customer Refusal
2023-07-05,9:31:35 AM,1002,290481040,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,9:52:17 AM,1002,290491526,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,10:37:13 AM,1084,290510145,2,Order cancelled through app,Customer Refusal
2023-07-05,10:37:26 AM,1302,290510226,1,Order cancelled through app,Customer Refusal
2023-07-05,10:49:24 AM,1390,290514488,1,Order cancelled through app,Customer Refusal
2023-07-05,10:54:34 AM,1284,290516241,1,Order cancelled through app,Customer Refusal
2023-07-05,11:06:00 AM,1135,290520269,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,11:43:31 AM,1353,290533186,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,11:58:49 AM,1302,290538261,1,Order cancelled through app,Customer Refusal
2023-07-05,12:09:40 PM,1135,290542867,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,12:25:06 PM,1395,290550498,1,Order cancelled through app,Customer Refusal
2023-07-05,12:33:31 PM,1002,290556631,1,Order cancelled through app,Customer Refusal
2023-07-05,12:38:03 PM,1002,290561335,1,Order cancelled through app,Customer Refusal
2023-07-05,12:34:20 PM,1395,290557399,1,Order cancelled through app,Customer Refusal
2023-07-05,12:30:49 PM,1284,290554223,1,Order cancelled through app,Customer Refusal
2023-07-05,12:43:29 PM,1002,290567299,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,12:48:06 PM,1117,290572559,2,Cancelled by Restaurant,Stock Shortage
2023-07-05,12:52:44 PM,1002,290578431,1,Order cancelled through app,Customer Refusal
2023-07-05,12:47:31 PM,1135,290571852,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,12:50:40 PM,1284,290575731,1,Order cancelled through app,Customer Refusal
2023-07-05,12:35:06 PM,1282,290558155,1,Order cancelled through app,Customer Refusal
2023-07-05,1:01:53 PM,1145,290591266,1,Order cancelled through app,Customer Refusal
2023-07-05,1:04:18 PM,1200,290595345,1,Order cancelled through app,Customer Refusal
2023-07-05,12:55:14 PM,1002,290581742,1,Order cancelled through app,Customer Refusal
2023-07-05,12:33:46 PM,1002,290556873,1,Order cancelled through app,Customer Refusal
2023-07-05,1:06:50 PM,1302,290599718,1,Order cancelled through app,Customer Refusal
2023-07-05,1:10:44 PM,1002,290606901,1,Order cancelled through app,Customer Refusal
2023-07-05,1:15:15 PM,1302,290615687,1,Order cancelled through app,Customer Refusal
2023-07-05,1:15:51 PM,1302,290616807,1,Order cancelled through app,Customer Refusal
2023-07-05,1:20:58 PM,1285,290626330,1,Order cancelled through app,Customer Refusal
2023-07-05,1:26:15 PM,1091,290635951,1,Order cancelled through app,Customer Refusal
2023-07-05,1:24:27 PM,1302,290632815,3,Order cancelled through app,Customer Refusal
2023-07-05,1:25:13 PM,1302,290634190,1,Order cancelled through app,Customer Refusal
2023-07-05,1:30:58 PM,1084,290644054,1,Order cancelled through app,Customer Refusal
2023-07-05,1:32:33 PM,1302,290646815,1,Order cancelled through app,Customer Refusal
2023-07-05,1:34:55 PM,1282,290650684,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,1:29:06 PM,1346,290640729,1,Order cancelled through app,Customer Refusal
2023-07-05,1:39:35 PM,1094,290658370,1,Order cancelled through app,Customer Refusal
2023-07-05,1:38:40 PM,1302,290656878,1,Order cancelled through app,Customer Refusal
2023-07-05,1:39:46 PM,1180,290658664,1,Cancelled by Restaurant,Customer Refusal
2023-07-05,1:29:52 PM,1129,290642101,1,Order cancelled through app,Customer Refusal
2023-07-05,12:56:55 PM,1002,290584097,1,Order cancelled through app,Customer Refusal
2023-07-05,1:43:13 PM,1084,290664102,1,Order cancelled through app,Customer Refusal
2023-07-05,1:46:48 PM,1084,290669556,1,Order cancelled through app,Customer Refusal
2023-07-05,1:47:01 PM,1117,290669941,1,Order cancelled through app,Customer Refusal
2023-07-05,1:50:59 PM,1200,290675559,1,Order cancelled through app,Customer Refusal
2023-07-05,1:53:14 PM,1301,290678696,1,Order cancelled through app,Customer Refusal
2023-07-05,1:54:09 PM,1117,290679940,1,Order cancelled through app,Customer Refusal
2023-07-05,1:52:59 PM,1145,290678361,1,Order cancelled through app,Customer Refusal
2023-07-05,1:04:14 PM,1074,290595224,1,Order cancelled through app,Customer Refusal
2023-07-05,1:40:37 PM,1463,290659994,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,1:37:33 PM,1002,290655078,1,Order cancelled through app,Customer Refusal
2023-07-05,1:54:06 PM,1084,290679870,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,1:30:01 PM,1302,290642357,1,Order cancelled through app,Customer Refusal
2023-07-05,1:28:43 PM,1463,290640054,1,Order cancelled through app,Customer Refusal
2023-07-05,1:31:05 PM,1135,290644239,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,2:04:51 PM,1129,290693491,3,Order cancelled through app,Customer Refusal
2023-07-05,1:38:26 PM,1284,290656498,1,Order cancelled through app,Customer Refusal
2023-07-05,2:09:15 PM,1302,290698592,1,Order cancelled through app,Customer Refusal
2023-07-05,2:15:24 PM,1084,290704871,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,1:56:28 PM,1145,290683045,1,Order cancelled through app,Customer Refusal
2023-07-05,1:42:29 PM,1302,290662961,1,Order cancelled through app,Customer Refusal
2023-07-05,2:26:51 PM,1302,290714515,1,Order cancelled through app,Customer Refusal
2023-07-05,12:00:01 PM,1302,290538562,4,Order cancelled through app,Customer Refusal
2023-07-05,2:31:45 PM,1135,290717902,2,Cancelled by Restaurant,Stock Shortage
2023-07-05,12:34:26 PM,1135,290557499,1,Cancelled by Restaurant,Item Unavailable
2023-07-05,2:30:02 PM,1200,290716742,1,Order cancelled through app,Customer Refusal
2023-07-05,3:11:34 PM,1302,290736272,1,Order cancelled through app,Customer Refusal
2023-07-05,3:21:36 PM,1002,290739900,2,Order cancelled through app,Customer Refusal
2023-07-05,3:24:31 PM,1084,290740859,2,Cancelled by Restaurant,Item Unavailable
2023-07-05,2:00:42 PM,1302,290688448,3,Order cancelled through app,Customer Refusal
2023-07-05,3:40:40 PM,1129,290746410,1,Order cancelled through app,Customer Refusal
2023-07-05,3:55:48 PM,1135,290752370,2,Cancelled by Restaurant,Customer Refusal
2023-07-05,4:23:18 PM,1346,290768172,1,Order cancelled through app,Customer Refusal
2023-07-05,4:34:22 PM,1104,290774793,1,Cancelled by Restaurant,Closed Premises
2023-07-05,4:45:00 PM,1002,290781695,1,Order cancelled through app,Customer Refusal
2023-07-05,4:38:26 PM,1282,290777384,3,Order cancelled through app,Customer Refusal
2023-07-05,4:46:22 PM,1346,290782686,1,Order cancelled through app,Customer Refusal
2023-07-05,5:00:58 PM,1302,290792119,3,Order cancelled through app,Customer Refusal
2023-07-05,5:13:32 PM,1215,290800601,1,Order cancelled through app,Customer Refusal
2023-07-05,5:21:12 PM,1002,290805721,18,Order cancelled through app,Customer Refusal
2023-07-05,5:28:13 PM,1104,290810133,3,Cancelled by Restaurant,Stock Shortage
2023-07-05,5:29:47 PM,1129,290811094,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,5:36:39 PM,1104,290815213,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,5:48:35 PM,1074,290822543,4,Order cancelled through app,Customer Refusal
2023-07-05,5:21:19 PM,1302,290805794,1,Order cancelled through app,Customer Refusal
2023-07-05,5:54:04 PM,1074,290825793,2,Cancelled by Restaurant,Closed Premises
2023-07-05,5:53:55 PM,1129,290825699,2,Order cancelled through app,Customer Refusal
2023-07-05,5:26:56 PM,1200,290809354,1,Order cancelled through app,Customer Refusal
2023-07-05,6:05:57 PM,1084,290831793,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,6:06:40 PM,1104,290832141,3,Cancelled by Restaurant,Stock Shortage
2023-07-05,4:15:35 PM,1002,290763197,3,Order cancelled through app,Customer Refusal
2023-07-05,6:08:35 PM,1124,290833081,1,Order cancelled through app,Customer Refusal
2023-07-05,6:16:05 PM,1200,290836582,2,Order cancelled through app,Customer Refusal
2023-07-05,6:17:34 PM,1302,290837216,1,Order cancelled through app,Customer Refusal
2023-07-05,6:34:07 PM,1390,290843814,1,Order cancelled through app,Customer Refusal
2023-07-05,6:38:43 PM,1346,290845377,3,Order cancelled through app,Customer Refusal
2023-07-05,6:41:15 PM,1135,290846364,1,Order cancelled through app,Customer Refusal
2023-07-05,6:43:00 PM,1396,290846951,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,6:58:30 PM,1091,290852129,3,Cancelled by Restaurant,Item Unavailable
2023-07-05,6:55:58 PM,1135,290850963,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,7:04:30 PM,1145,290854819,1,Order cancelled through app,Customer Refusal
2023-07-05,7:11:50 PM,1006,290858846,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,7:15:50 PM,1395,290860381,1,Order cancelled through app,Customer Refusal
2023-07-05,8:05:06 PM,1104,290873339,3,Cancelled by Restaurant,Customer Refusal
2023-07-05,8:15:51 PM,1282,290876344,1,Order cancelled through app,Customer Refusal
2023-07-05,8:16:17 PM,1302,290876473,1,Order cancelled through app,Customer Refusal
2023-07-05,8:18:19 PM,1282,290876977,1,Order cancelled through app,Customer Refusal
2023-07-05,8:23:12 PM,1200,290878090,2,Order cancelled through app,Customer Refusal
2023-07-05,8:23:54 PM,1349,290878269,1,Order cancelled through app,Customer Refusal
2023-07-05,8:00:49 PM,1145,290872148,1,Order cancelled through app,Customer Refusal
2023-07-05,8:34:27 PM,1145,290880979,1,Order cancelled through app,Customer Refusal
2023-07-05,8:32:36 PM,1145,290880405,1,Order cancelled through app,Customer Refusal
2023-07-05,8:46:00 PM,1084,290884247,2,Order cancelled through app,Customer Refusal
2023-07-05,9:03:43 PM,1145,290888282,1,Order cancelled through app,Customer Refusal
2023-07-05,9:03:17 PM,1200,290888189,1,Order cancelled through app,Customer Refusal
2023-07-05,9:05:23 PM,1094,290888679,1,Order cancelled through app,Customer Refusal
2023-07-05,9:06:36 PM,1145,290888970,1,Order cancelled through app,Customer Refusal
2023-07-05,9:21:14 PM,1129,290892425,2,Cancelled by Restaurant,Stock Shortage
2023-07-05,9:27:40 PM,1129,290893768,2,Cancelled by Restaurant,Stock Shortage
2023-07-05,9:30:19 PM,1145,290894219,1,Order cancelled through app,Customer Refusal
2023-07-05,9:43:13 PM,1129,290896505,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,9:49:14 PM,1282,290897439,1,Cancelled by Restaurant,Stock Shortage
2023-07-05,10:00:27 PM,1200,290899182,1,Order cancelled through app,Customer Refusal
2023-07-05,10:11:03 PM,1145,290900728,1,Order cancelled through app,Customer Refusal
2023-07-05,10:17:13 PM,1282,290901476,1,Order cancelled through app,Customer Refusal
2023-07-05,10:53:40 PM,1084,290904597,1,Cancelled by Restaurant,Closed Premises
2023-07-05,8:54:31 PM,1180,290886241,2,Order cancelled through app,Customer Refusal
2023-07-06,12:03:00 AM,1129,290916275,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,12:25:46 AM,1145,290917089,1,Order cancelled through app,Customer Refusal
2023-07-06,1:08:44 AM,1276,290918502,1,Order cancelled through app,Customer Refusal
2023-07-06,3:32:34 AM,1107,290924787,1,Cancelled by Restaurant,Closed Premises
2023-07-06,7:48:34 AM,1129,290933138,1,Order cancelled through app,Customer Refusal
2023-07-06,7:53:51 AM,1129,290933508,1,Order cancelled through app,Customer Refusal
2023-07-06,8:18:37 AM,1129,290937588,1,Order cancelled through app,Customer Refusal
2023-07-06,8:34:57 AM,1002,290942122,1,Order cancelled through app,Customer Refusal
2023-07-06,8:33:40 AM,1395,290941650,1,Order cancelled through app,Customer Refusal
2023-07-06,8:44:21 AM,1104,290945582,2,Cancelled by Restaurant,Customer Refusal
2023-07-06,8:49:15 AM,1135,290947506,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,8:50:35 AM,1002,290947999,1,Order cancelled through app,Customer Refusal
2023-07-06,9:01:49 AM,1284,290952570,1,Order cancelled through app,Customer Refusal
2023-07-06,9:16:13 AM,1002,290959242,1,Order cancelled through app,Customer Refusal
2023-07-06,9:59:38 AM,1106,290980041,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,10:24:58 AM,1129,290990630,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,10:33:20 AM,1285,290993679,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,10:44:11 AM,1135,290997504,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,8:55:46 AM,1002,290950074,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,11:08:00 AM,1302,291005798,1,Order cancelled through app,Customer Refusal
2023-07-06,10:55:11 AM,1002,291001285,1,Order cancelled through app,Customer Refusal
2023-07-06,11:24:41 AM,1135,291011642,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,12:02:05 PM,1303,291023469,1,Order cancelled through app,Customer Refusal
2023-07-06,11:59:46 AM,1074,291022597,2,Order cancelled through app,Customer Refusal
2023-07-06,12:05:20 PM,1002,291025023,1,Order cancelled through app,Customer Refusal
2023-07-06,12:07:28 PM,1370,291026402,2,Cancelled by Restaurant,Stock Shortage
2023-07-06,8:38:11 AM,1395,290943265,1,Order cancelled through app,Customer Refusal
2023-07-06,12:21:12 PM,1135,291036120,3,Cancelled by Restaurant,Customer Refusal
2023-07-06,12:13:04 PM,1377,291030259,1,Order cancelled through app,Customer Refusal
2023-07-06,12:38:42 PM,1282,291050361,1,Order cancelled through app,Customer Refusal
2023-07-06,12:37:26 PM,1282,291049147,1,Order cancelled through app,Customer Refusal
2023-07-06,12:36:51 PM,1215,291048567,1,Order cancelled through app,Customer Refusal
2023-07-06,12:43:26 PM,1002,291055117,1,Order cancelled through app,Customer Refusal
2023-07-06,8:02:25 AM,1002,290934265,1,Order cancelled through app,Customer Refusal
2023-07-06,12:48:13 PM,1002,291060712,1,Order cancelled through app,Customer Refusal
2023-07-06,12:49:37 PM,1129,291062281,1,Order cancelled through app,Customer Refusal
2023-07-06,8:57:32 AM,1395,290950767,1,Order cancelled through app,Customer Refusal
2023-07-06,12:51:28 PM,1302,291064328,1,Order cancelled through app,Customer Refusal
2023-07-06,12:58:28 PM,1302,291072727,1,Order cancelled through app,Customer Refusal
2023-07-06,12:56:26 PM,1002,291070299,1,Order cancelled through app,Customer Refusal
2023-07-06,12:58:17 PM,1284,291072472,1,Order cancelled through app,Customer Refusal
2023-07-06,1:05:06 PM,1002,291081785,1,Order cancelled through app,Customer Refusal
2023-07-06,1:01:14 PM,1002,291076233,1,Order cancelled through app,Customer Refusal
2023-07-06,1:01:48 PM,1129,291076933,1,Order cancelled through app,Customer Refusal
2023-07-06,1:05:16 PM,1282,291082069,1,Order cancelled through app,Customer Refusal
2023-07-06,1:07:08 PM,1215,291085126,1,Order cancelled through app,Customer Refusal
2023-07-06,1:07:07 PM,1302,291085096,1,Order cancelled through app,Customer Refusal
2023-07-06,1:06:44 PM,1302,291084478,1,Order cancelled through app,Customer Refusal
2023-07-06,1:04:34 PM,1284,291081020,1,Order cancelled through app,Customer Refusal
2023-07-06,1:09:10 PM,1295,291088688,1,Order cancelled through app,Customer Refusal
2023-07-06,1:15:08 PM,1302,291099471,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,10:02:28 AM,1002,290981201,1,Order cancelled through app,Customer Refusal
2023-07-06,1:19:46 PM,1002,291107866,1,Order cancelled through app,Customer Refusal
2023-07-06,1:10:58 PM,1002,291091968,1,Order cancelled through app,Customer Refusal
2023-07-06,1:21:33 PM,1002,291111152,1,Order cancelled through app,Customer Refusal
2023-07-06,1:29:20 PM,1002,291124518,1,Order cancelled through app,Customer Refusal
2023-07-06,1:33:19 PM,1104,291130931,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,1:35:55 PM,1282,291135101,1,Order cancelled through app,Customer Refusal
2023-07-06,1:35:49 PM,1135,291134959,2,Cancelled by Restaurant,Item Unavailable
2023-07-06,1:36:42 PM,1084,291136340,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,1:49:34 PM,1390,291155494,1,Order cancelled through app,Customer Refusal
2023-07-06,1:43:31 PM,1302,291146940,1,Order cancelled through app,Customer Refusal
2023-07-06,1:55:46 PM,1302,291163864,1,Order cancelled through app,Customer Refusal
2023-07-06,1:57:23 PM,1302,291165915,5,Order cancelled through app,Customer Refusal
2023-07-06,1:51:02 PM,1145,291157493,1,Order cancelled through app,Customer Refusal
2023-07-06,2:01:36 PM,1302,291171038,1,Order cancelled through app,Customer Refusal
2023-07-06,2:07:03 PM,1282,291177223,1,Cancelled by Restaurant,Customer Refusal
2023-07-06,2:08:05 PM,1276,291178418,1,Order cancelled through app,Customer Refusal
2023-07-06,1:29:34 PM,1302,291124850,1,Order cancelled through app,Customer Refusal
2023-07-06,2:23:41 PM,1113,291192873,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,2:28:06 PM,1302,291196069,1,Order cancelled through app,Customer Refusal
2023-07-06,2:20:25 PM,1129,291190302,2,Order cancelled through app,Customer Refusal
2023-07-06,2:03:22 PM,1002,291173032,1,Order cancelled through app,Customer Refusal
2023-07-06,2:37:03 PM,1282,291201568,1,Order cancelled through app,Customer Refusal
2023-07-06,1:28:06 PM,1131,291122454,1,Order cancelled through app,Customer Refusal
2023-07-06,2:40:32 PM,1282,291203579,1,Order cancelled through app,Customer Refusal
2023-07-06,2:44:43 PM,1002,291205733,3,Order cancelled through app,Customer Refusal
2023-07-06,2:45:24 PM,1302,291206051,1,Order cancelled through app,Customer Refusal
2023-07-06,3:07:42 PM,1145,291214733,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,3:22:38 PM,1084,291219768,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,3:28:05 PM,1145,291221492,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,3:37:18 PM,1302,291224540,1,Order cancelled through app,Customer Refusal
2023-07-06,3:47:35 PM,1215,291228159,1,Order cancelled through app,Customer Refusal
2023-07-06,4:10:39 PM,1117,291237359,1,Order cancelled through app,Customer Refusal
2023-07-06,4:15:51 PM,1084,291240078,2,Order cancelled through app,Customer Refusal
2023-07-06,4:17:27 PM,1200,291240962,1,Order cancelled through app,Customer Refusal
2023-07-06,4:15:10 PM,1200,291239730,1,Order cancelled through app,Customer Refusal
2023-07-06,4:37:23 PM,1302,291252040,1,Order cancelled through app,Customer Refusal
2023-07-06,4:46:42 PM,1302,291257828,2,Order cancelled through app,Customer Refusal
2023-07-06,4:48:12 PM,1074,291258816,1,Order cancelled through app,Customer Refusal
2023-07-06,4:50:19 PM,1002,291260033,2,Order cancelled through app,Customer Refusal
2023-07-06,4:54:50 PM,1302,291262787,2,Order cancelled through app,Customer Refusal
2023-07-06,4:58:06 PM,1302,291264824,2,Order cancelled through app,Customer Refusal
2023-07-06,5:03:21 PM,1145,291267942,1,Order cancelled through app,Customer Refusal
2023-07-06,5:19:10 PM,1200,291278150,1,Order cancelled through app,Customer Refusal
2023-07-06,5:19:50 PM,1129,291278538,1,Order cancelled through app,Customer Refusal
2023-07-06,5:21:56 PM,1002,291279788,1,Order cancelled through app,Customer Refusal
2023-07-06,5:22:10 PM,1200,291279936,1,Order cancelled through app,Customer Refusal
2023-07-06,5:15:38 PM,1282,291275896,1,Order cancelled through app,Customer Refusal
2023-07-06,5:27:54 PM,1302,291283411,2,Order cancelled through app,Customer Refusal
2023-07-06,5:46:31 PM,1002,291294223,1,Order cancelled through app,Customer Refusal
2023-07-06,5:53:08 PM,1122,291297813,1,Order cancelled through app,Customer Refusal
2023-07-06,6:00:51 PM,1302,291301649,8,Order cancelled through app,Customer Refusal
2023-07-06,6:04:46 PM,1129,291303512,1,Order cancelled through app,Customer Refusal
2023-07-06,6:08:40 PM,1002,291305266,1,Order cancelled through app,Customer Refusal
2023-07-06,6:23:36 PM,1200,291311427,1,Order cancelled through app,Customer Refusal
2023-07-06,2:23:50 PM,1467,291193005,1,Cancelled by Restaurant,Item Unavailable
2023-07-06,6:55:22 PM,1200,291322201,2,Order cancelled through app,Customer Refusal
2023-07-06,1:08:17 PM,1002,291087195,1,Order cancelled through app,Customer Refusal
2023-07-06,7:57:15 PM,1074,291342643,3,Order cancelled through app,Customer Refusal
2023-07-06,8:03:50 PM,1391,291344059,1,Cancelled by Restaurant,Stock Shortage
2023-07-06,8:41:16 PM,1002,291352463,2,Order cancelled through app,Customer Refusal
